"","treeid_num","tree_ID","X","bloc","treatment","genus","species","year","height","diameter","notes","spp_num","aboveGroundWeight","mean","per5","per25","per75","per95","mul"
"340",377,"Prvi_WarmS/CoolF_B1_R2",1637,1,"WarmS/CoolF","prunus","prunus_virginiana",2025,18,4.29,NA,5,1.98,1.99672307454775,-3.99623323211259,-0.526536376572996,4.45483046312338,8.0367633863914,331.2738
"341",378,"Prvi_WarmS/CoolF_B1_R3",1638,1,"WarmS/CoolF","prunus","prunus_virginiana",2025,19.1,3.9,NA,5,2.76,1.99307260927546,-4.0186468555792,-0.592884103835471,4.51247542198053,8.0914532250242,290.511
"342",379,"Prvi_WarmS/CoolF_B1_R4",1639,1,"WarmS/CoolF","prunus","prunus_virginiana",2025,24.7,3.65,NA,5,1.59,2.08830117808195,-4.09492574306658,-0.446184454798149,4.63889918205727,8.20705439828517,329.06575
"343",380,"Prvi_WarmS/CoolF_B1_R5",1640,1,"WarmS/CoolF","prunus","prunus_virginiana",2025,21.8,5.25,NA,5,2.15,2.4117625200297,-3.76557680971175,-0.0567167226468895,4.95722455002167,8.55305426398513,600.8625
"344",381,"Prvi_WarmS/CoolF_B2_R6",1641,2,"WarmS/CoolF","prunus","prunus_virginiana",2025,36.8,5.68,NA,5,3.78,3.02208190279149,-2.99017387221587,0.531968749390357,5.55247122725817,9.12045902284021,1187.25632
"345",382,"Prvi_WarmS/CoolF_B2_R7",1642,2,"WarmS/CoolF","prunus","prunus_virginiana",2025,17.8,5.3,NA,5,1.82,2.35201441721409,-3.7492307452309,-0.249050037307819,4.86213170458442,8.52923040794944,500.002
"346",383,"Prvi_WarmS/CoolF_B2_R8",1643,2,"WarmS/CoolF","prunus","prunus_virginiana",2025,23,4.67,NA,5,1.77,2.36310556004511,-3.68858070350573,-0.135170440184519,4.77092633003092,8.41222887410779,501.6047
"347",384,"Prvi_WarmS/CoolF_B2_R9",1644,2,"WarmS/CoolF","prunus","prunus_virginiana",2025,51.4,6.26,NA,5,5.15,3.45634307370132,-2.79970928659019,0.8486553012722,6.09431361411886,9.75317692072633,2014.24264
"348",387,"Prvi_WarmS/CoolF_B3_R12",1647,3,"WarmS/CoolF","prunus","prunus_virginiana",2025,19.5,2.75,NA,5,2.47,1.61612830087358,-4.46161440670257,-0.882911407038073,4.09855665243346,7.66660595079963,147.46875
"349",388,"Prvi_WarmS/CoolF_B3_R13",1648,3,"WarmS/CoolF","prunus","prunus_virginiana",2025,10.3,5.24,NA,5,2.04,1.98729759364455,-4.03259197373619,-0.488939535299106,4.45898559577732,8.09748226872342,282.81328
"350",389,"Prvi_WarmS/CoolF_B3_R14",1649,3,"WarmS/CoolF","prunus","prunus_virginiana",2025,21,4.64,NA,5,1.93,2.31052068557662,-3.82963935097391,-0.180268970539287,4.82243502199443,8.3491768434125,452.1216
"351",391,"Prvi_CoolS/WarmF_B1_R1",1651,1,"CoolS/WarmF","prunus","prunus_virginiana",2025,20.7,3.72,NA,5,1.98,1.86039437981429,-4.21387068083607,-0.61642146393721,4.35574671114607,8.02445629520759,286.45488
"352",392,"Prvi_CoolS/WarmF_B1_R2",1652,1,"CoolS/WarmF","prunus","prunus_virginiana",2025,10.9,3.92,NA,5,2.06,1.7257283168418,-4.37382928015487,-0.7821139678298,4.22642185346773,7.9065594214281,167.49376
"353",393,"Prvi_CoolS/WarmF_B1_R3",1653,1,"CoolS/WarmF","prunus","prunus_virginiana",2025,13.8,4.42,NA,5,1.77,1.95102124137832,-4.29033841410132,-0.686069890824357,4.53122277103763,8.06508471282465,269.60232
"354",394,"Prvi_CoolS/WarmF_B1_R4",1654,1,"CoolS/WarmF","prunus","prunus_virginiana",2025,14.3,4.57,NA,5,1.53,2.01392990389836,-4.05633169219838,-0.492775247429374,4.53585928899355,8.15112790584741,298.65407
"355",395,"Prvi_CoolS/WarmF_B1_R5",1655,1,"CoolS/WarmF","prunus","prunus_virginiana",2025,23.5,5.59,NA,5,2.18,2.61117601680041,-3.50647279093296,0.10108797050468,5.06938559797014,8.65710954814264,734.33035
"356",397,"Prvi_CoolS/WarmF_B2_R7",1657,2,"CoolS/WarmF","prunus","prunus_virginiana",2025,19.5,5.19,NA,5,1.62,2.34382074957341,-3.82773758250961,-0.0724932732431999,4.8730561097854,8.45942781427063,525.25395
"357",398,"Prvi_CoolS/WarmF_B2_R8",1658,2,"CoolS/WarmF","prunus","prunus_virginiana",2025,8.6,4.82,NA,5,1.56,1.73678770618959,-4.38085869794131,-0.793883621291916,4.24650271934293,7.92016611069971,199.79864
"358",399,"Prvi_CoolS/WarmF_B2_R9",1659,2,"CoolS/WarmF","prunus","prunus_virginiana",2025,43.8,6,NA,5,4.33,3.24986838574178,-2.88251873369456,0.747502803410704,5.74796600382209,9.41932184012653,1576.8
"359",400,"Prvi_CoolS/WarmF_B2_R10",1660,2,"CoolS/WarmF","prunus","prunus_virginiana",2025,24.5,4.88,NA,5,2.91,2.45674800553122,-3.57711758629852,-0.0896613610138518,4.94339312039057,8.74360638994393,583.4528
"360",401,"Prvi_CoolS/WarmF_B3_R11",1661,3,"CoolS/WarmF","prunus","prunus_virginiana",2025,3.5,5.94,"apical shoot dead, lateral shoot measured",5,1.58,1.57130689977532,-4.50435283493047,-0.9370237078682,4.04991653941443,7.56189716221454,123.4926
"361",402,"Prvi_CoolS/WarmF_B3_R12",1662,3,"CoolS/WarmF","prunus","prunus_virginiana",2025,14.3,4.1,NA,5,1.52,1.89042417959459,-4.32504557192143,-0.616082470478565,4.41958973243711,8.02647570693145,240.383
"362",403,"Prvi_CoolS/WarmF_B3_R13",1663,3,"CoolS/WarmF","prunus","prunus_virginiana",2025,17.5,3.83,NA,5,1.66,1.96745695325997,-4.27714267118005,-0.505859111256418,4.48340067697948,8.18097833828776,256.70575
"363",404,"Prvi_CoolS/WarmF_B3_R14",1664,3,"CoolS/WarmF","prunus","prunus_virginiana",2025,19.6,4.37,NA,5,1.36,2.11973494390862,-3.9476167315994,-0.384507996316388,4.55314976389648,8.33621073851273,374.29924
"364",405,"Prvi_CoolS/WarmF_B3_R15",1665,3,"CoolS/WarmF","prunus","prunus_virginiana",2025,10.2,5.6,NA,5,1.87,1.99921566312514,-4.06212897847445,-0.485822363855121,4.49818387474914,8.04853859004066,319.872
"365",406,"Prvi_WarmS/WarmF_B1_R1",1666,1,"WarmS/WarmF","prunus","prunus_virginiana",2025,23.3,6.75,NA,5,2.53,2.87351814681165,-3.51396754913443,0.314633449231903,5.47158095063026,9.10688130068703,1061.60625
"366",408,"Prvi_WarmS/WarmF_B1_R3",1668,1,"WarmS/WarmF","prunus","prunus_virginiana",2025,27.7,4.93,NA,5,2.94,2.55404733209194,-3.61114437720738,0.0560354045461959,5.08223343316441,8.68715878985519,673.24573
"367",409,"Prvi_WarmS/WarmF_B1_R4",1669,1,"WarmS/WarmF","prunus","prunus_virginiana",2025,12.9,4.78,NA,5,1.51,1.96015009659908,-4.11528028237289,-0.553846202509439,4.47667389801887,7.96196292365541,294.74436
"368",410,"Prvi_WarmS/WarmF_B1_R5",1670,1,"WarmS/WarmF","prunus","prunus_virginiana",2025,13.5,7.65,NA,5,2.7,2.69280217990761,-3.4506736027242,0.111752646701495,5.28061232114546,8.9320385750493,790.05375
"369",411,"Prvi_WarmS/WarmF_B2_R6",1671,2,"WarmS/WarmF","prunus","prunus_virginiana",2025,39.7,4.95,NA,5,3.42,2.77138433303675,-3.35144542027694,0.250899031876002,5.30621251122062,8.97679417288118,972.74925
"370",412,"Prvi_WarmS/WarmF_B2_R7",1672,2,"WarmS/WarmF","prunus","prunus_virginiana",2025,19.7,5.36,NA,5,2.17,2.34744910476196,-3.81789995062895,-0.158116169533741,4.82907166481055,8.46938349832881,565.97312
"371",413,"Prvi_WarmS/WarmF_B2_R8",1673,2,"WarmS/WarmF","prunus","prunus_virginiana",2025,18.6,5.97,NA,5,3.1,2.50014886177902,-3.62442867583595,0.0639872124900894,4.99949732410416,8.67123976731944,662.92074
"372",414,"Prvi_WarmS/WarmF_B2_R9",1674,2,"WarmS/WarmF","prunus","prunus_virginiana",2025,39.6,4.45,NA,5,2.23,2.68336377259955,-3.45084529720397,0.201039202028279,5.18103016275448,8.74154330938779,784.179
"373",416,"Prvi_WarmS/WarmF_B3_R11",1676,3,"WarmS/WarmF","prunus","prunus_virginiana",2025,30.1,4.07,NA,5,2.14,2.40740331556022,-3.65401807990408,-0.101763265278657,4.93718038948507,8.52044383203737,498.60349
"374",417,"Prvi_WarmS/WarmF_B3_R12",1677,3,"WarmS/WarmF","prunus","prunus_virginiana",2025,12.2,3.55,NA,5,1.46,1.7125149168642,-4.47304081229762,-0.806814860346967,4.22138609350378,7.8543455727704,153.7505
"375",418,"Prvi_WarmS/WarmF_B3_R13",1678,3,"WarmS/WarmF","prunus","prunus_virginiana",2025,18.3,4.78,NA,5,2.03,2.21639718511293,-3.83689562065674,-0.269012421111898,4.69491203843295,8.30435393370803,418.12572
"376",419,"Prvi_WarmS/WarmF_B3_R14",1679,3,"WarmS/WarmF","prunus","prunus_virginiana",2025,16.4,4.5,NA,5,1.25,2.04563331874722,-4.15150044817503,-0.4456440058507,4.51201705438408,8.30715965728623,332.1
"377",420,"Prvi_WarmS/WarmF_B3_R15",1680,3,"WarmS/WarmF","prunus","prunus_virginiana",2025,17.7,5.43,NA,5,2.33,2.43278505186511,-3.83041214677408,-0.133383293424871,4.98001551578604,8.54369105126101,521.88273
"378",421,"Prvi_CoolS/CoolF_B1_R1_nitro",1681,1,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,20.1,3.62,NA,5,1.78,1.97513530059891,-4.11626944648861,-0.564061109421727,4.50380063274891,8.00515257817091,263.39844
"379",422,"Prvi_CoolS/CoolF_B1_R2_nitro",1682,1,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,7.5,4.42,"shoot measured in winter 25 died, should only consider trunk 2 for biomass",5,1.35,1.5996047816244,-4.65537088313378,-0.978054752724967,4.12167499441549,7.89129407311272,146.523
"380",423,"Prvi_CoolS/CoolF_B1_R3_nitro",1683,1,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,15.5,4.45,NA,5,1.8,2.08910184262564,-4.166694719718,-0.469903112605647,4.68799444875177,8.34188453286784,306.93875
"381",424,"Prvi_CoolS/CoolF_B1_R4_nitro",1684,1,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,18.8,4.47,NA,5,1.57,2.11089661883986,-4.01135748662289,-0.433516899227106,4.63460171543875,8.26282421474193,375.64092
"382",426,"Prvi_CoolS/CoolF_B2_R6_nitro",1686,2,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,13.1,5.08,NA,5,1.59,2.09050578859692,-3.99727534256106,-0.402955136024203,4.60963129821369,8.09041438728005,338.06384
"383",427,"Prvi_CoolS/CoolF_B2_R7_nitro",1687,2,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,22.4,3.8,NA,5,1.81,2.07149373258458,-4.19538471628628,-0.353081327540846,4.56732645225605,8.14639727111261,323.456
"384",428,"Prvi_CoolS/CoolF_B2_R8_nitro",1688,2,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,17.6,3.97,NA,5,1.76,2.03135312415585,-4.27464734533729,-0.497055261321383,4.59556287832542,8.19770354227574,277.39184
"385",429,"Prvi_CoolS/CoolF_B2_R9_nitro",1689,2,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,20.1,4.55,NA,5,1.94,2.26644312327072,-4.01454034104296,-0.249223249302184,4.84647654083978,8.474340075343,416.12025
"386",430,"Prvi_CoolS/CoolF_B2_R10_nitro",1690,2,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,17.1,4.99,NA,5,2.29,2.17507694842197,-4.03211721645932,-0.339063362409023,4.72539728879805,8.34037282171725,425.79171
"387",432,"Prvi_CoolS/CoolF_B3_R12_nitro",1692,3,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,15.1,4.59,NA,5,0.99,2.10922420510399,-3.9663675239015,-0.380052551380582,4.58729800044441,8.28101590684941,318.12831
"388",433,"Prvi_CoolS/CoolF_B3_R13_nitro",1693,3,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,19.2,4.66,NA,5,1.86,2.16828551397656,-3.89012202185057,-0.275105547067926,4.63068893957476,8.21695267930504,416.93952
"389",434,"Prvi_CoolS/CoolF_B3_R14_nitro",1694,3,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,35.4,4.82,NA,5,2.82,2.75561048666049,-3.47104068087791,0.198237645045036,5.29026994264475,8.88362358587235,822.42696
"390",435,"Prvi_CoolS/CoolF_B3_R15_nitro",1695,3,"CoolS/CoolF_nitro","prunus","prunus_virginiana",2025,15.3,6.48,NA,5,2.84,2.44366815804327,-3.84343486959264,-0.114732918724429,5.00430310471413,8.5831141241552,642.45312
"391",436,"Prvi_WarmS/WarmF_B1_R1_nitro",1696,1,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,14.5,3.53,NA,5,0.99,1.84294802376628,-4.32004782950539,-0.676099774966189,4.2904866078183,8.1468977313829,180.68305
"392",437,"Prvi_WarmS/WarmF_B1_R2_nitro",1697,1,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,16.9,3.72,NA,5,1.77,1.82038317501157,-4.38498084440461,-0.590356276331889,4.3243342250614,7.78890177330295,233.86896
"393",438,"Prvi_WarmS/WarmF_B1_R3_nitro",1698,1,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,16.8,2.97,NA,5,1.92,1.68772759805164,-4.4349947005243,-0.825254412900626,4.23359574863567,7.88865207044356,148.19112
"394",439,"Prvi_WarmS/WarmF_B1_R4_nitro",1699,1,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,12.9,6.81,NA,5,3.27,2.46687159005848,-3.55129667193657,-0.0803637113363695,4.96214383065703,8.63800189077112,598.25169
"395",440,"Prvi_WarmS/WarmF_B1_R5_nitro",1700,1,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,20.7,4.7,NA,5,2.3,2.25934310486501,-3.86023336626187,-0.21395995191206,4.77704879199872,8.40364346805813,457.263
"396",442,"Prvi_WarmS/WarmF_B2_R7_nitro",1702,2,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,12.5,3.1,NA,5,2.09,1.57892118687596,-4.39034301031583,-0.954601541414798,4.06545267998388,7.60684932731089,120.125
"397",444,"Prvi_WarmS/WarmF_B2_R9_nitro",1704,2,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,11.1,3.74,NA,5,0.95,1.66620931021828,-4.47540994267317,-0.84082762354038,4.13284649451938,7.83346961559369,155.26236
"398",445,"Prvi_WarmS/WarmF_B2_R10_nitro",1705,2,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,26.8,5.41,NA,5,2.99,2.6690513217229,-3.4661765912494,0.111314616742048,5.21139393727828,8.83662161855604,784.38508
"399",446,"Prvi_WarmS/WarmF_B3_R11_nitro",1706,3,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,22.4,6.7,NA,5,2.37,2.77589808404158,-3.42239636377633,0.190681126366603,5.37586438377769,8.99154015239657,1005.536
"400",447,"Prvi_WarmS/WarmF_B3_R12_nitro",1707,3,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,28.9,4.83,NA,5,3.04,2.55346978058018,-3.62956934769836,0.0319548297156595,5.08936834276756,8.66240736937923,674.20521
"401",448,"Prvi_WarmS/WarmF_B3_R13_nitro",1708,3,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,22.7,9.12,NA,5,2.75,3.39705151304574,-2.85895623404313,0.833955311649129,5.97984214988437,9.53030016098003,1888.05888
"402",449,"Prvi_WarmS/WarmF_B3_R14_nitro",1709,3,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,12.6,4.4,NA,5,1.38,1.84749437263712,-4.38175208535518,-0.672514759200002,4.36115500474291,8.10095153052019,243.936
"403",450,"Prvi_WarmS/WarmF_B3_R15_nitro",1710,3,"WarmS/WarmF_nitro","prunus","prunus_virginiana",2025,11.8,4.27,NA,5,1.53,1.92443860722581,-4.10655759873832,-0.581771707167854,4.44037203213142,8.0133011369959,215.14822
"404",451,"Quma_CoolS/CoolF_B1_R1",1711,1,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,31.6,8.66,NA,6,11.08,11.5916713586201,5.26999446015748,9.0195541217946,14.1275352893187,17.8491034247192,2369.86096
"405",452,"Quma_CoolS/CoolF_B1_R2",1712,1,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,28.9,10.45,NA,6,12.01,13.2030278299084,7.10015152015611,10.6640771287174,15.722010616398,19.2128659547721,3155.95225
"406",453,"Quma_CoolS/CoolF_B1_R3",1713,1,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,34.3,6.97,NA,6,8.85,9.9558201124359,4.0134867153026,7.39297869886201,12.5047698421254,16.1540557013573,1666.32487
"407",454,"Quma_CoolS/CoolF_B1_R4",1714,1,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,43.3,10.46,NA,6,13.94,16.0431801092631,9.79688265455401,13.556954770202,18.566359130114,22.2329371856221,4737.52228
"408",455,"Quma_CoolS/CoolF_B1_R5",1715,1,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,25.4,7.86,NA,6,6.5,9.66373687548514,3.49132665462436,7.17625916244109,12.1773427982834,15.7524379780141,1569.20184
"409",456,"Quma_CoolS/CoolF_B2_R6",1716,2,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,44.1,10.16,NA,6,18.67,15.6769757403823,9.40520162996799,13.0892308355629,18.2927093518058,21.8107563142771,4552.24896
"410",457,"Quma_CoolS/CoolF_B2_R7",1717,2,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,52.9,10.79,NA,6,15.35,18.0450116882156,12.0035541513514,15.4862489643479,20.5855255709885,24.1617708261869,6158.83489
"411",458,"Quma_CoolS/CoolF_B2_R8",1718,2,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,47.9,10.16,NA,6,14.16,16.2979115458171,9.96592502800655,13.7216775843067,18.8639728783748,22.4447026207341,4944.50624
"412",459,"Quma_CoolS/CoolF_B2_R9",1719,2,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,27.5,5.67,NA,6,5.65,7.5066837072469,1.31554709381845,5.06694037792693,9.95436939194334,13.5673560659258,884.09475
"413",460,"Quma_CoolS/CoolF_B2_R10",1720,2,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,35.4,8.2,NA,6,12.78,11.6484537414003,5.50949461730956,9.13837318925638,14.1207110096542,17.8038324706681,2380.296
"414",461,"Quma_CoolS/CoolF_B3_R11",1721,3,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,27.4,7.82,"previous year measurement isnt valid because the shoot died; resprouted lateral shoot measured and the increment for 2025 is 7.1 ",6,9.66,9.91101111274835,3.75444457361047,7.44285813804327,12.4380451300295,16.1453293583044,1675.57576
"415",462,"Quma_CoolS/CoolF_B3_R12",1722,3,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,53.9,9.06,NA,6,14.59,15.5148013131369,9.45720982004876,12.974552847385,18.0398945704666,21.6706983857555,4424.30604
"416",463,"Quma_CoolS/CoolF_B3_R13",1723,3,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,40,8.77,"previous year measurement isnt valid because the shoot died; resprouted lateral shoot measured and the increment for 2025 is 6.9 ",6,18.36,13.1963082043576,7.07693998868256,10.7195031638619,15.7222503175035,19.2047947350376,3076.516
"417",464,"Quma_CoolS/CoolF_B3_R14",1724,3,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,23.9,6.39,NA,6,5.82,7.75477232148341,1.69371088513919,5.21321153305015,10.2872745005953,13.9582047643027,975.88719
"418",465,"Quma_CoolS/CoolF_B3_R15",1725,3,"CoolS/CoolF","quercus","quercus_macrocarpa",2025,43.4,10.48,NA,6,16.52,16.0788493819787,9.92959339306828,13.6113881733011,18.5806939182123,22.1412284435153,4766.63936
"419",466,"Quma_WarmS/CoolF_B1_R1",1726,1,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,32.5,7.55,NA,6,6.79,10.4630386302144,4.39750587791107,7.93153199581463,13.0118508039319,16.565874316085,1852.58125
"420",467,"Quma_WarmS/CoolF_B1_R2",1727,1,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,36.3,7.35,NA,6,9.8,10.7236913443439,4.6807977173462,8.2311807264226,13.264688507277,16.750651643064,1961.01675
"421",468,"Quma_WarmS/CoolF_B1_R3",1728,1,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,29.1,5.72,NA,6,4.97,7.68996732952639,1.56383530552972,5.18080445670442,10.232758622785,13.7910041933976,952.10544
"422",469,"Quma_WarmS/CoolF_B1_R4",1729,1,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,21.4,6.35,NA,6,6.82,7.33665586258815,1.22572075094949,4.81630283415786,9.82437043705244,13.6033072280762,862.9015
"423",470,"Quma_WarmS/CoolF_B1_R5",1730,1,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,29.1,7.88,NA,6,9.93,10.336947142236,4.24832648937376,7.85438936897488,12.8228767895804,16.5046921856032,1806.94704
"424",471,"Quma_WarmS/CoolF_B2_R6",1731,2,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,33.9,7.79,NA,6,8.06,10.9641044664346,4.89823521322971,8.47877634875085,13.4529114859657,17.0578864769262,2057.19099
"425",472,"Quma_WarmS/CoolF_B2_R7",1732,2,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,32.7,8.13,NA,6,9.3,11.2296189947981,5.11976652808056,8.70728052547,13.764739064095,17.4932368840054,2161.36863
"426",473,"Quma_WarmS/CoolF_B2_R8",1733,2,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,34.1,8.02,NA,6,9.79,11.2346184257079,5.08765902824255,8.66091898086863,13.7720277197515,17.4949009865735,2193.32564
"427",474,"Quma_WarmS/CoolF_B2_R9",1734,2,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,38.8,8.61,NA,6,12.5,12.7188455688455,6.66601662257726,10.2103949440312,15.2317797713331,19.0220111780291,2876.32548
"428",475,"Quma_WarmS/CoolF_B2_R10",1735,2,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,24.2,6.44,NA,6,8.47,7.92471489377929,1.82771879473853,5.43619207172987,10.4362965128399,13.9748164295766,1003.66112
"429",476,"Quma_WarmS/CoolF_B3_R11",1736,3,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,27.3,8.53,NA,6,12.21,10.8234601767321,4.62824137270903,8.38340236483438,13.2799606432492,17.0595854646255,1986.37257
"430",477,"Quma_WarmS/CoolF_B3_R12",1737,3,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,31,5.63,NA,6,5.64,7.7637892911258,1.61166264577158,5.34111221621257,10.2474147535937,13.8026983054267,982.6039
"431",478,"Quma_WarmS/CoolF_B3_R13",1738,3,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,35.5,6.61,NA,6,6.79,9.6560979168826,3.52189007305281,7.13591389565499,12.1829038832095,15.739227853342,1551.06955
"432",479,"Quma_WarmS/CoolF_B3_R14",1739,3,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,35.1,9.7,NA,6,16.49,13.5878152668241,7.42135360527808,11.0328829088385,16.1599729667454,19.7452089851182,3302.559
"433",480,"Quma_WarmS/CoolF_B3_R15",1740,3,"WarmS/CoolF","quercus","quercus_macrocarpa",2025,27.8,8.07,NA,6,10.36,10.3164221030708,4.25566892494371,7.84220967257284,12.7471368554636,16.4399031957721,1810.47222
"434",481,"Quma_CoolS/WarmF_B1_R1",1741,1,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,40.6,9.53,NA,6,20.69,14.3212469884565,8.20234144219848,11.8326701274417,16.8195402032575,20.4146081504979,3687.32854
"435",482,"Quma_CoolS/WarmF_B1_R2",1742,1,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,41.7,7.83,NA,6,8.76,12.1097269157087,6.05186284605246,9.56959770617384,14.6182154957231,18.3581265516768,2556.58113
"436",483,"Quma_CoolS/WarmF_B1_R3",1743,1,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,32.5,8.53,NA,6,12.45,11.7156228600516,5.4931379995503,9.21939572371896,14.1761018324132,17.9331061369747,2364.72925
"437",484,"Quma_CoolS/WarmF_B1_R4",1744,1,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,38.9,8.83,NA,6,14.59,13.0439045748259,6.98703182038178,10.5143774395698,15.493653580682,19.0839172258457,3032.99021
"438",485,"Quma_CoolS/WarmF_B1_R5",1745,1,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,24.9,7.09,NA,6,7.98,8.67715330081713,2.47186178987922,6.17487547072946,11.2147506751357,14.8168955197143,1251.67569
"439",486,"Quma_CoolS/WarmF_B2_R6",1746,2,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,33.5,7.02,NA,6,10.79,9.91753962799899,3.8301785550543,7.45424481200217,12.4007523390415,15.9574025560949,1650.8934
"440",487,"Quma_CoolS/WarmF_B2_R7",1747,2,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,47.1,6.14,NA,6,6.81,10.2744149186486,4.1222977061566,7.8172857518498,12.7527088032822,16.4724629539154,1775.65116
"441",488,"Quma_CoolS/WarmF_B2_R8",1748,2,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,48.3,6.25,NA,6,11.67,10.4526372880216,4.43473028036425,7.99780939037646,12.97804106518,16.4579103780005,1886.71875
"442",489,"Quma_CoolS/WarmF_B2_R9",1749,2,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,55.8,9.06,NA,6,17.82,15.766555585941,9.59258172416557,13.2043059189815,18.3572894700288,22.0515594783628,4580.26488
"443",490,"Quma_CoolS/WarmF_B2_R10",1750,2,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,37.9,8.7,NA,6,11.03,12.7910973658123,6.65725311547325,10.2464312877098,15.344816762853,18.9138449445592,2868.651
"444",491,"Quma_CoolS/WarmF_B3_R11",1751,3,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,22.9,5.72,NA,6,5.91,6.88660046608021,0.797390390455376,4.39563174664507,9.39701542511952,12.8321819073322,749.25136
"445",492,"Quma_CoolS/WarmF_B3_R12",1752,3,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,39.4,8.1,NA,6,9.83,12.1603338536688,6.08378746518677,9.65081112363224,14.6904617400418,18.149099225625,2585.034
"446",493,"Quma_CoolS/WarmF_B3_R13",1753,3,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,27.9,5.67,NA,6,8.33,7.44514073941928,1.39603136375283,4.93461736914754,9.97861932782241,13.4999346881588,896.95431
"447",495,"Quma_CoolS/WarmF_B3_R15",1755,3,"CoolS/WarmF","quercus","quercus_macrocarpa",2025,33.9,8.56,NA,6,10.16,11.9196521285174,5.77961861375144,9.42407199531187,14.4792942172985,18.0106405868022,2483.97504
"448",496,"Quma_WarmS/WarmF_B1_R1",1756,1,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,34.3,7.3,NA,6,11.38,10.3257949602321,4.25590150927574,7.79241311591788,12.8203372527685,16.3760348283943,1827.847
"449",497,"Quma_WarmS/WarmF_B1_R2",1757,1,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,42.4,7.24,NA,6,12.19,11.326379642142,5.20192962844318,8.79881644117211,13.8183588002387,17.4654875849295,2222.50624
