ID;Species;Treatment;Bloc;phenostageNum;phenophaseText;DOY;Year;Notes
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;79;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;90;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;4;Leaf fully unfolded;100;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;193;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B2_R7_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;7;Bud is fully set;76;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;7;Bud is fully set;79;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;1;Bud swollen;83;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;2;Bud opened, leaves visible but curly;93;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;3;Leaf out but not completely unfolded;104;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;4;Leaf fully unfolded;107;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;5;Bud starts to set, still green;193;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B2_R8;Acne;CoolS/CoolF;B2;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;1;Bud swollen;79;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;93;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;104;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;4;Leaf fully unfolded;107;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;193;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B2_R8_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;1;Bud swollen;69;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;2;Bud opened, leaves visible but curly;76;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;2;Bud opened, leaves visible but curly;79;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;3;Leaf out but not completely unfolded;86;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;3;Leaf out but not completely unfolded;90;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;4;Leaf fully unfolded;97;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;4;Leaf fully unfolded;100;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;6;Bud changes color to red or green;204;2025;NA
Acne_CoolS/CoolF_B2_R9;Acne;CoolS/CoolF;B2;6;Bud changes color to red or green;211;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;1;Bud swollen;69;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;76;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;79;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;86;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;90;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;4;Leaf fully unfolded;97;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;4;Leaf fully unfolded;100;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B2_R9_nitro;Acne;CoolS/CoolF_nitro;B2;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;1;Bud swollen;69;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;93;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B3_R11;Acne;CoolS/CoolF;B3;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;69;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;79;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;90;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R11_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;1;Bud swollen;83;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;1;Bud swollen;86;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;93;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;107;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R12;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;204;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;69;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;79;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;90;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B3_R12_nitro;Acne;CoolS/CoolF_nitro;B3;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;1;Bud swollen;79;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B3_R13;Acne;CoolS/CoolF;B3;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;83;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;86;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;93;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;107;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;204;2025;NA
Acne_CoolS/CoolF_B3_R13_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;211;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;1;Bud swollen;79;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;1;Bud swollen;83;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;1;Bud swollen;86;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;93;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;107;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B3_R14;Acne;CoolS/CoolF;B3;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;69;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;72;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;204;2025;NA
Acne_CoolS/CoolF_B3_R14_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;211;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;1;Bud swollen;79;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;1;Bud swollen;83;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;1;Bud swollen;86;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;4;Leaf fully unfolded;193;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;6;Bud changes color to red or green;204;2025;NA
Acne_CoolS/CoolF_B3_R15;Acne;CoolS/CoolF;B3;6;Bud changes color to red or green;211;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;57;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;59;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;7;Bud is fully set;62;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;76;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;1;Bud swollen;79;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;86;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;97;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;3;Leaf out but not completely unfolded;100;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;5;Bud starts to set, still green;193;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;5;Bud starts to set, still green;204;2025;NA
Acne_CoolS/CoolF_B3_R15_nitro;Acne;CoolS/CoolF_nitro;B3;5;Bud starts to set, still green;211;2025;NA
Acne_CoolS/WarmF_B1_R1;Acne;CoolS/WarmF;B1;7;Bud is fully set;57;2025;NA
Acne_CoolS/WarmF_B1_R1;Acne;CoolS/WarmF;B1;7;Bud is fully set;59;2025;NA
Acne_CoolS/WarmF_B1_R1;Acne;CoolS/WarmF;B1;7;Bud is fully set;62;2025;NA
