#,Date-Time (PDT),Light   (lux),Host Connected,Button Down,Button Up,End of File
2070,06-16-2024 17:32:05,9832.96,,,,
2071,06-16-2024 17:37:05,10078.72,,,,
2072,06-16-2024 17:42:05,11171.84,,,,
2073,06-16-2024 17:47:05,11233.28,,,,
2074,06-16-2024 17:52:05,10583.04,,,,
2075,06-16-2024 17:57:05,9216.00,,,,
2076,06-16-2024 18:02:05,10598.40,,,,
2077,06-16-2024 18:07:05,12247.04,,,,
2078,06-16-2024 18:12:05,11991.04,,,,
2079,06-16-2024 18:17:05,13429.76,,,,
2080,06-16-2024 18:22:05,12677.12,,,,
2081,06-16-2024 18:27:05,13091.84,,,,
2082,06-16-2024 18:32:05,13885.44,,,,
2083,06-16-2024 18:37:05,12707.84,,,,
2084,06-16-2024 18:42:05,11330.56,,,,
2085,06-16-2024 18:47:05,10490.88,,,,
2086,06-16-2024 18:52:05,11658.24,,,,
2087,06-16-2024 18:57:05,11694.08,,,,
2088,06-16-2024 19:02:05,8529.92,,,,
2089,06-16-2024 19:07:05,5954.56,,,,
2090,06-16-2024 19:12:05,4793.60,,,,
2091,06-16-2024 19:17:05,6026.24,,,,
2092,06-16-2024 19:22:05,7459.84,,,,
2093,06-16-2024 19:27:05,6794.24,,,,
2094,06-16-2024 19:32:05,7278.08,,,,
2095,06-16-2024 19:37:05,7040.00,,,,
2096,06-16-2024 19:42:05,6353.92,,,,
2097,06-16-2024 19:47:05,5547.52,,,,
2098,06-16-2024 19:52:05,5064.96,,,,
2099,06-16-2024 19:57:05,4588.80,,,,
2100,06-16-2024 20:02:05,4290.56,,,,
2101,06-16-2024 20:07:05,3805.44,,,,
2102,06-16-2024 20:12:05,3283.20,,,,
2103,06-16-2024 20:17:05,2800.64,,,,
2104,06-16-2024 20:22:05,2426.88,,,,
2105,06-16-2024 20:27:05,2320.00,,,,
2106,06-16-2024 20:32:05,2393.60,,,,
2107,06-16-2024 20:37:05,2337.28,,,,
2108,06-16-2024 20:42:05,1575.04,,,,
2109,06-16-2024 20:47:05,1274.88,,,,
2110,06-16-2024 20:52:05,1029.44,,,,
2111,06-16-2024 20:57:05,879.04,,,,
2112,06-16-2024 21:02:05,739.84,,,,
2113,06-16-2024 21:07:05,550.08,,,,
2114,06-16-2024 21:12:05,403.52,,,,
2115,06-16-2024 21:17:05,275.20,,,,
2116,06-16-2024 21:22:05,173.76,,,,
2117,06-16-2024 21:27:05,99.16,,,,
2118,06-16-2024 21:32:05,55.48,,,,
2119,06-16-2024 21:37:05,32.09,,,,
2120,06-16-2024 21:42:05,17.40,,,,
2121,06-16-2024 21:47:05,8.50,,,,
2122,06-16-2024 21:52:05,3.56,,,,
2123,06-16-2024 21:57:05,1.57,,,,
2124,06-16-2024 22:02:05,0.58,,,,
2125,06-16-2024 22:07:05,0.00,,,,
2126,06-16-2024 22:12:05,0.00,,,,
2127,06-16-2024 22:17:05,0.00,,,,
2128,06-16-2024 22:22:05,0.00,,,,
2129,06-16-2024 22:27:05,0.00,,,,
2130,06-16-2024 22:32:05,0.00,,,,
2131,06-16-2024 22:37:05,0.00,,,,
2132,06-16-2024 22:42:05,0.00,,,,
2133,06-16-2024 22:47:05,0.00,,,,
2134,06-16-2024 22:52:05,0.00,,,,
2135,06-16-2024 22:57:05,0.00,,,,
2136,06-16-2024 23:02:05,0.00,,,,
2137,06-16-2024 23:07:05,0.00,,,,
2138,06-16-2024 23:12:05,0.00,,,,
2139,06-16-2024 23:17:05,0.00,,,,
2140,06-16-2024 23:22:05,0.00,,,,
2141,06-16-2024 23:27:05,0.00,,,,
2142,06-16-2024 23:32:05,0.00,,,,
2143,06-16-2024 23:37:05,0.00,,,,
2144,06-16-2024 23:42:05,0.00,,,,
2145,06-16-2024 23:47:05,0.00,,,,
2146,06-16-2024 23:52:05,0.00,,,,
2147,06-16-2024 23:57:05,0.00,,,,
2148,06-17-2024 00:02:05,0.00,,,,
2149,06-17-2024 00:07:05,0.00,,,,
2150,06-17-2024 00:12:05,0.00,,,,
2151,06-17-2024 00:17:05,0.00,,,,
2152,06-17-2024 00:22:05,0.00,,,,
2153,06-17-2024 00:27:05,0.00,,,,
2154,06-17-2024 00:32:05,0.00,,,,
2155,06-17-2024 00:37:05,0.00,,,,
2156,06-17-2024 00:42:05,0.00,,,,
2157,06-17-2024 00:47:05,0.00,,,,
2158,06-17-2024 00:52:05,0.00,,,,
2159,06-17-2024 00:57:05,0.00,,,,
2160,06-17-2024 01:02:05,0.00,,,,
2161,06-17-2024 01:07:05,0.00,,,,
2162,06-17-2024 01:12:05,0.00,,,,
2163,06-17-2024 01:17:05,0.00,,,,
2164,06-17-2024 01:22:05,0.00,,,,
2165,06-17-2024 01:27:05,0.00,,,,
2166,06-17-2024 01:32:05,0.00,,,,
2167,06-17-2024 01:37:05,0.00,,,,
2168,06-17-2024 01:42:05,0.00,,,,
2169,06-17-2024 01:47:05,0.00,,,,
2170,06-17-2024 01:52:05,0.00,,,,
2171,06-17-2024 01:57:05,0.00,,,,
2172,06-17-2024 02:02:05,0.00,,,,
2173,06-17-2024 02:07:05,0.00,,,,
2174,06-17-2024 02:12:05,0.00,,,,
2175,06-17-2024 02:17:05,0.00,,,,
2176,06-17-2024 02:22:05,0.00,,,,
2177,06-17-2024 02:27:05,0.00,,,,
2178,06-17-2024 02:32:05,0.00,,,,
2179,06-17-2024 02:37:05,0.00,,,,
2180,06-17-2024 02:42:05,0.00,,,,
2181,06-17-2024 02:47:05,0.00,,,,
2182,06-17-2024 02:52:05,0.00,,,,
2183,06-17-2024 02:57:05,0.00,,,,
2184,06-17-2024 03:02:05,0.00,,,,
2185,06-17-2024 03:07:05,0.00,,,,
2186,06-17-2024 03:12:05,0.00,,,,
2187,06-17-2024 03:17:05,0.00,,,,
2188,06-17-2024 03:22:05,0.00,,,,
2189,06-17-2024 03:27:05,0.00,,,,
2190,06-17-2024 03:32:05,0.00,,,,
2191,06-17-2024 03:37:05,0.00,,,,
2192,06-17-2024 03:42:05,0.00,,,,
2193,06-17-2024 03:47:05,0.00,,,,
2194,06-17-2024 03:52:05,0.00,,,,
2195,06-17-2024 03:57:05,0.00,,,,
2196,06-17-2024 04:02:05,0.00,,,,
2197,06-17-2024 04:07:05,0.00,,,,
2198,06-17-2024 04:12:05,0.00,,,,
2199,06-17-2024 04:17:05,0.00,,,,
2200,06-17-2024 04:22:05,0.00,,,,
2201,06-17-2024 04:27:05,0.00,,,,
2202,06-17-2024 04:32:05,0.39,,,,
2203,06-17-2024 04:37:05,2.94,,,,
2204,06-17-2024 04:42:05,5.33,,,,
2205,06-17-2024 04:47:05,10.07,,,,
2206,06-17-2024 04:52:05,11.87,,,,
2207,06-17-2024 04:57:05,27.67,,,,
2208,06-17-2024 05:02:05,37.21,,,,
2209,06-17-2024 05:07:05,65.66,,,,
2210,06-17-2024 05:12:05,100.44,,,,
2211,06-17-2024 05:17:05,126.72,,,,
2212,06-17-2024 05:22:05,151.88,,,,
2213,06-17-2024 05:27:05,175.52,,,,
2214,06-17-2024 05:32:05,250.08,,,,
2215,06-17-2024 05:37:05,322.00,,,,
2216,06-17-2024 05:42:05,372.80,,,,
2217,06-17-2024 05:47:05,467.68,,,,
2218,06-17-2024 05:52:05,532.00,,,,
2219,06-17-2024 05:57:05,619.68,,,,
2220,06-17-2024 06:02:05,849.92,,,,
2221,06-17-2024 06:07:05,1022.40,,,,
2222,06-17-2024 06:12:05,1138.56,,,,
2223,06-17-2024 06:17:05,1080.64,,,,
2224,06-17-2024 06:22:05,1218.24,,,,
2225,06-17-2024 06:27:05,1263.04,,,,
2226,06-17-2024 06:32:05,1351.68,,,,
2227,06-17-2024 06:37:05,1569.28,,,,
2228,06-17-2024 06:42:05,1493.12,,,,
2229,06-17-2024 06:47:05,1682.56,,,,
2230,06-17-2024 06:52:05,1726.72,,,,
2231,06-17-2024 06:57:05,1912.32,,,,
2232,06-17-2024 07:02:05,1708.16,,,,
2233,06-17-2024 07:07:05,1811.84,,,,
2234,06-17-2024 07:12:05,2010.24,,,,
2235,06-17-2024 07:17:05,2269.44,,,,
2236,06-17-2024 07:22:05,2093.44,,,,
2237,06-17-2024 07:27:05,2254.08,,,,
2238,06-17-2024 07:32:05,2431.36,,,,
2239,06-17-2024 07:37:05,2447.36,,,,
2240,06-17-2024 07:42:05,2622.72,,,,
2241,06-17-2024 07:47:05,2867.20,,,,
2242,06-17-2024 07:52:05,3198.72,,,,
2243,06-17-2024 07:57:05,3258.88,,,,
2244,06-17-2024 08:02:05,3192.32,,,,
2245,06-17-2024 08:07:05,3509.76,,,,
2246,06-17-2024 08:12:05,3667.20,,,,
2247,06-17-2024 08:17:05,3720.96,,,,
2248,06-17-2024 08:22:05,3865.60,,,,
2249,06-17-2024 08:27:05,3466.24,,,,
2250,06-17-2024 08:32:05,3214.08,,,,
2251,06-17-2024 08:37:05,3265.28,,,,
2252,06-17-2024 08:42:05,3686.40,,,,
2253,06-17-2024 08:47:05,3796.48,,,,
2254,06-17-2024 08:52:05,3701.76,,,,
2255,06-17-2024 08:57:05,3793.92,,,,
2256,06-17-2024 09:02:05,4072.96,,,,
2257,06-17-2024 09:07:05,4104.96,,,,
2258,06-17-2024 09:12:05,4064.00,,,,
2259,06-17-2024 09:17:05,4032.00,,,,
2260,06-17-2024 09:22:05,4296.96,,,,
2261,06-17-2024 09:27:05,4243.20,,,,
2262,06-17-2024 09:32:05,4938.24,,,,
2263,06-17-2024 09:37:05,5624.32,,,,
2264,06-17-2024 09:42:05,5678.08,,,,
2265,06-17-2024 09:47:05,6448.64,,,,
2266,06-17-2024 09:52:05,7052.80,,,,
2267,06-17-2024 09:57:05,6067.20,,,,
2268,06-17-2024 10:02:05,6712.32,,,,
2269,06-17-2024 10:07:05,6341.12,,,,
2270,06-17-2024 10:12:05,5089.28,,,,
2271,06-17-2024 10:17:05,5401.60,,,,
2272,06-17-2024 10:22:05,6056.96,,,,
2273,06-17-2024 10:27:05,9177.60,,,,
2274,06-17-2024 10:32:05,12195.84,,,,
2275,06-17-2024 10:37:05,12518.40,,,,
2276,06-17-2024 10:42:05,14469.12,,,,
2277,06-17-2024 10:47:05,18462.72,,,,
2278,06-17-2024 10:52:05,20244.48,,,,
2279,06-17-2024 10:57:05,21493.76,,,,
2280,06-17-2024 11:02:05,23029.76,,,,
2281,06-17-2024 11:07:05,23080.96,,,,
2282,06-17-2024 11:12:05,22456.32,,,,
2283,06-17-2024 11:17:05,20561.92,,,,
2284,06-17-2024 11:22:05,21719.04,,,,
2285,06-17-2024 11:27:05,15211.52,,,,
2286,06-17-2024 11:32:05,11176.96,,,,
2287,06-17-2024 11:37:05,10511.36,,,,
2288,06-17-2024 11:42:05,10506.24,,,,
2289,06-17-2024 11:47:05,12462.08,,,,
2290,06-17-2024 11:52:05,12810.24,,,,
2291,06-17-2024 11:57:05,12672.00,,,,
2292,06-17-2024 12:02:05,14581.76,,,,
2293,06-17-2024 12:07:05,16030.72,,,,
2294,06-17-2024 12:12:05,18237.44,,,,
2295,06-17-2024 12:17:05,20771.84,,,,
2296,06-17-2024 12:22:05,23306.24,,,,
2297,06-17-2024 12:27:05,19066.88,,,,
2298,06-17-2024 12:32:05,24801.28,,,,
2299,06-17-2024 12:37:05,27801.60,,,,
2300,06-17-2024 12:42:05,27064.32,,,,
2301,06-17-2024 12:47:05,28436.48,,,,
2302,06-17-2024 12:52:05,27596.80,,,,
2303,06-17-2024 12:57:05,24340.48,,,,
2304,06-17-2024 13:02:05,27156.48,,,,
2305,06-17-2024 13:07:05,31590.40,,,,
2306,06-17-2024 13:12:05,35880.96,,,,
2307,06-17-2024 13:17:05,40007.68,,,,
2308,06-17-2024 13:22:05,42946.56,,,,
2309,06-17-2024 13:27:05,42024.96,,,,
2310,06-17-2024 13:32:05,41922.56,,,,
2311,06-17-2024 13:37:05,41594.88,,,,
2312,06-17-2024 13:42:05,49500.16,,,,
2313,06-17-2024 13:47:05,48291.84,,,,
2314,06-17-2024 13:52:05,38891.52,,,,
2315,06-17-2024 13:57:05,42147.84,,,,
2316,06-17-2024 14:02:05,35153.92,,,,
2317,06-17-2024 14:07:05,33812.48,,,,
2318,06-17-2024 14:12:05,31334.40,,,,
2319,06-17-2024 14:17:05,34478.08,,,,
2320,06-17-2024 14:22:05,31016.96,,,,
2321,06-17-2024 14:27:05,32716.80,,,,
2322,06-17-2024 14:32:05,36474.88,,,,
2323,06-17-2024 14:37:05,36341.76,,,,
2324,06-17-2024 14:42:05,35205.12,,,,
2325,06-17-2024 14:47:05,30443.52,,,,
2326,06-17-2024 14:52:05,30791.68,,,,
2327,06-17-2024 14:57:05,37908.48,,,,
2328,06-17-2024 15:02:05,37232.64,,,,
2329,06-17-2024 15:07:05,43233.28,,,,
2330,06-17-2024 15:12:05,47882.24,,,,
2331,06-17-2024 15:17:05,62361.60,,,,
2332,06-17-2024 15:22:05,52285.44,,,,
2333,06-17-2024 15:27:05,58306.56,,,,
2334,06-17-2024 15:32:05,53411.84,,,,
2335,06-17-2024 15:37:05,35205.12,,,,
2336,06-17-2024 15:42:05,37130.24,,,,
2337,06-17-2024 15:47:05,26408.96,,,,
2338,06-17-2024 15:52:05,55541.76,,,,
2339,06-17-2024 15:57:05,56954.88,,,,
2340,06-17-2024 16:02:05,48947.20,,,,
2341,06-17-2024 16:07:05,46080.00,,,,
2342,06-17-2024 16:12:05,53104.64,,,,
2343,06-17-2024 16:17:05,38963.20,,,,
2344,06-17-2024 16:22:05,41820.16,,,,
2345,06-17-2024 16:27:05,30248.96,,,,
2346,06-17-2024 16:32:05,19517.44,,,,
2347,06-17-2024 16:37:05,20428.80,,,,
2348,06-17-2024 16:42:05,26152.96,,,,
2349,06-17-2024 16:47:05,20920.32,,,,
2350,06-17-2024 16:52:05,23644.16,,,,
2351,06-17-2024 16:57:05,19901.44,,,,
2352,06-17-2024 17:02:05,18012.16,,,,
2353,06-17-2024 17:07:05,18708.48,,,,
2354,06-17-2024 17:12:05,21719.04,,,,
2355,06-17-2024 17:17:05,16112.64,,,,
2356,06-17-2024 17:22:05,16732.16,,,,
2357,06-17-2024 17:27:05,15631.36,,,,
2358,06-17-2024 17:32:05,14965.76,,,,
2359,06-17-2024 17:37:05,14336.00,,,,
2360,06-17-2024 17:42:05,14269.44,,,,
2361,06-17-2024 17:47:05,15083.52,,,,
2362,06-17-2024 17:52:05,13194.24,,,,
2363,06-17-2024 17:57:05,12846.08,,,,
2364,06-17-2024 18:02:05,11607.04,,,,
2365,06-17-2024 18:07:05,12800.00,,,,
2366,06-17-2024 18:12:05,12912.64,,,,
2367,06-17-2024 18:17:05,10178.56,,,,
2368,06-17-2024 18:22:05,8494.08,,,,
2369,06-17-2024 18:27:05,9021.44,,,,
2370,06-17-2024 18:32:05,9469.44,,,,
2371,06-17-2024 18:37:05,9297.92,,,,
2372,06-17-2024 18:42:05,8235.52,,,,
2373,06-17-2024 18:47:05,7982.08,,,,
2374,06-17-2024 18:52:05,7751.68,,,,
2375,06-17-2024 18:57:05,7531.52,,,,
2376,06-17-2024 19:02:05,7567.36,,,,
2377,06-17-2024 19:07:05,7877.12,,,,
2378,06-17-2024 19:12:05,7101.44,,,,
2379,06-17-2024 19:17:05,6612.48,,,,
2380,06-17-2024 19:22:05,7183.36,,,,
2381,06-17-2024 19:27:05,5882.88,,,,
2382,06-17-2024 19:32:05,5376.00,,,,
2383,06-17-2024 19:37:05,4821.76,,,,
2384,06-17-2024 19:42:05,4517.12,,,,
2385,06-17-2024 19:47:05,3962.88,,,,
2386,06-17-2024 19:52:05,4202.24,,,,
2387,06-17-2024 19:57:05,4208.64,,,,
2388,06-17-2024 20:02:05,3513.60,,,,
2389,06-17-2024 20:07:05,3096.32,,,,
2390,06-17-2024 20:12:05,2573.44,,,,
2391,06-17-2024 20:17:05,2236.80,,,,
2392,06-17-2024 20:22:05,1835.52,,,,
2393,06-17-2024 20:27:05,1794.56,,,,
2394,06-17-2024 20:32:05,1643.52,,,,
2395,06-17-2024 20:37:05,1573.76,,,,
2396,06-17-2024 20:42:05,1310.72,,,,
2397,06-17-2024 20:47:05,1000.96,,,,
2398,06-17-2024 20:52:05,880.64,,,,
2399,06-17-2024 20:57:05,742.40,,,,
2400,06-17-2024 21:02:05,574.08,,,,
2401,06-17-2024 21:07:05,424.96,,,,
2402,06-17-2024 21:12:05,308.88,,,,
2403,06-17-2024 21:17:05,224.88,,,,
2404,06-17-2024 21:22:05,161.60,,,,
2405,06-17-2024 21:27:05,109.32,,,,
2406,06-17-2024 21:32:05,66.64,,,,
2407,06-17-2024 21:37:05,40.01,,,,
2408,06-17-2024 21:42:05,21.77,,,,
2409,06-17-2024 21:47:05,11.08,,,,
2410,06-17-2024 21:52:05,5.33,,,,
2411,06-17-2024 21:57:05,2.16,,,,
2412,06-17-2024 22:02:05,0.78,,,,
2413,06-17-2024 22:07:05,0.00,,,,
2414,06-17-2024 22:12:05,0.00,,,,
2415,06-17-2024 22:17:05,0.00,,,,
2416,06-17-2024 22:22:05,0.00,,,,
2417,06-17-2024 22:27:05,0.00,,,,
2418,06-17-2024 22:32:05,0.00,,,,
2419,06-17-2024 22:37:05,0.00,,,,
2420,06-17-2024 22:42:05,0.00,,,,
2421,06-17-2024 22:47:05,0.00,,,,
2422,06-17-2024 22:52:05,0.00,,,,
2423,06-17-2024 22:57:05,0.00,,,,
2424,06-17-2024 23:02:05,0.00,,,,
2425,06-17-2024 23:07:05,0.00,,,,
2426,06-17-2024 23:12:05,0.00,,,,
2427,06-17-2024 23:17:05,0.00,,,,
2428,06-17-2024 23:22:05,0.00,,,,
2429,06-17-2024 23:27:05,0.00,,,,
2430,06-17-2024 23:32:05,0.00,,,,
2431,06-17-2024 23:37:05,0.00,,,,
2432,06-17-2024 23:42:05,0.00,,,,
2433,06-17-2024 23:47:05,0.00,,,,
2434,06-17-2024 23:52:05,0.00,,,,
2435,06-17-2024 23:57:05,0.00,,,,
2436,06-18-2024 00:02:05,0.00,,,,
2437,06-18-2024 00:07:05,0.00,,,,
2438,06-18-2024 00:12:05,0.00,,,,
2439,06-18-2024 00:17:05,0.00,,,,
2440,06-18-2024 00:22:05,0.00,,,,
2441,06-18-2024 00:27:05,0.00,,,,
2442,06-18-2024 00:32:05,0.00,,,,
2443,06-18-2024 00:37:05,0.00,,,,
2444,06-18-2024 00:42:05,0.00,,,,
2445,06-18-2024 00:47:05,0.00,,,,
2446,06-18-2024 00:52:05,0.00,,,,
2447,06-18-2024 00:57:05,0.00,,,,
2448,06-18-2024 01:02:05,0.00,,,,
2449,06-18-2024 01:07:05,0.00,,,,
2450,06-18-2024 01:12:05,0.00,,,,
2451,06-18-2024 01:17:05,0.00,,,,
2452,06-18-2024 01:22:05,0.00,,,,
2453,06-18-2024 01:27:05,0.00,,,,
2454,06-18-2024 01:32:05,0.00,,,,
2455,06-18-2024 01:37:05,0.00,,,,
2456,06-18-2024 01:42:05,0.00,,,,
2457,06-18-2024 01:47:05,0.00,,,,
2458,06-18-2024 01:52:05,0.00,,,,
2459,06-18-2024 01:57:05,0.00,,,,
2460,06-18-2024 02:02:05,0.00,,,,
2461,06-18-2024 02:07:05,0.00,,,,
2462,06-18-2024 02:12:05,0.00,,,,
2463,06-18-2024 02:17:05,0.00,,,,
2464,06-18-2024 02:22:05,0.00,,,,
2465,06-18-2024 02:27:05,0.00,,,,
2466,06-18-2024 02:32:05,0.00,,,,
2467,06-18-2024 02:37:05,0.00,,,,
2468,06-18-2024 02:42:05,0.00,,,,
2469,06-18-2024 02:47:05,0.00,,,,
2470,06-18-2024 02:52:05,0.00,,,,
2471,06-18-2024 02:57:05,0.00,,,,
2472,06-18-2024 03:02:05,0.00,,,,
2473,06-18-2024 03:07:05,0.00,,,,
2474,06-18-2024 03:12:05,0.00,,,,
2475,06-18-2024 03:17:05,0.00,,,,
2476,06-18-2024 03:22:05,0.00,,,,
2477,06-18-2024 03:27:05,0.00,,,,
2478,06-18-2024 03:32:05,0.00,,,,
2479,06-18-2024 03:37:05,0.00,,,,
2480,06-18-2024 03:42:05,0.00,,,,
2481,06-18-2024 03:47:05,0.00,,,,
2482,06-18-2024 03:52:05,0.00,,,,
2483,06-18-2024 03:57:05,0.00,,,,
2484,06-18-2024 04:02:05,0.00,,,,
2485,06-18-2024 04:07:05,0.00,,,,
2486,06-18-2024 04:12:05,0.00,,,,
2487,06-18-2024 04:17:05,0.00,,,,
2488,06-18-2024 04:22:05,0.00,,,,
2489,06-18-2024 04:27:05,0.58,,,,
2490,06-18-2024 04:32:05,1.57,,,,
2491,06-18-2024 04:37:05,3.73,,,,
2492,06-18-2024 04:42:05,7.10,,,,
2493,06-18-2024 04:47:05,12.06,,,,
2494,06-18-2024 04:52:05,22.95,,,,
2495,06-18-2024 04:57:05,47.48,,,,
2496,06-18-2024 05:02:05,77.56,,,,
2497,06-18-2024 05:07:05,102.04,,,,
2498,06-18-2024 05:12:05,136.84,,,,
2499,06-18-2024 05:17:05,189.92,,,,
2500,06-18-2024 05:22:05,256.40,,,,
2501,06-18-2024 05:27:05,344.96,,,,
2502,06-18-2024 05:32:05,451.04,,,,
2503,06-18-2024 05:37:05,553.28,,,,
2504,06-18-2024 05:42:05,636.16,,,,
2505,06-18-2024 05:47:05,751.68,,,,
2506,06-18-2024 05:52:05,865.92,,,,
2507,06-18-2024 05:57:05,1052.16,,,,
2508,06-18-2024 06:02:05,1318.40,,,,
2509,06-18-2024 06:07:05,1621.76,,,,
2510,06-18-2024 06:12:05,2091.52,,,,
2511,06-18-2024 06:17:05,2496.00,,,,
2512,06-18-2024 06:22:05,2909.44,,,,
2513,06-18-2024 06:27:05,3740.16,,,,
2514,06-18-2024 06:32:05,4536.32,,,,
2515,06-18-2024 06:37:05,4800.00,,,,
2516,06-18-2024 06:42:05,4346.88,,,,
2517,06-18-2024 06:47:05,5342.72,,,,
2518,06-18-2024 06:52:05,5470.72,,,,
2519,06-18-2024 06:57:05,5483.52,,,,
2520,06-18-2024 07:02:05,5273.60,,,,
2521,06-18-2024 07:07:05,4840.96,,,,
2522,06-18-2024 07:12:05,5370.88,,,,
2523,06-18-2024 07:17:05,6164.48,,,,
2524,06-18-2024 07:22:05,6858.24,,,,
2525,06-18-2024 07:27:05,7459.84,,,,
2526,06-18-2024 07:32:05,8494.08,,,,
2527,06-18-2024 07:37:05,7272.96,,,,
2528,06-18-2024 07:42:05,8537.60,,,,
2529,06-18-2024 07:47:05,8158.72,,,,
2530,06-18-2024 07:52:05,6888.96,,,,
2531,06-18-2024 07:57:05,7485.44,,,,
2532,06-18-2024 08:02:05,6530.56,,,,
2533,06-18-2024 08:07:05,6807.04,,,,
2534,06-18-2024 08:12:05,6699.52,,,,
2535,06-18-2024 08:17:05,7057.92,,,,
2536,06-18-2024 08:22:05,7718.40,,,,
2537,06-18-2024 08:27:05,9548.80,,,,
2538,06-18-2024 08:32:05,12462.08,,,,
2539,06-18-2024 08:37:05,15488.00,,,,
2540,06-18-2024 08:42:05,14807.04,,,,
2541,06-18-2024 08:47:05,21882.88,,,,
2542,06-18-2024 08:52:05,22568.96,,,,
2543,06-18-2024 08:57:05,21022.72,,,,
2544,06-18-2024 09:02:05,22722.56,,,,
2545,06-18-2024 09:07:05,38645.76,,,,
2546,06-18-2024 09:12:05,29440.00,,,,
2547,06-18-2024 09:17:05,45772.80,,,,
2548,06-18-2024 09:22:05,28610.56,,,,
2549,06-18-2024 09:27:05,20485.12,,,,
2550,06-18-2024 09:32:05,54497.28,,,,
2551,06-18-2024 09:37:05,50626.56,,,,
2552,06-18-2024 09:42:05,33699.84,,,,
2553,06-18-2024 09:47:05,27658.24,,,,
2554,06-18-2024 09:52:05,47206.40,,,,
2555,06-18-2024 09:57:05,52695.04,,,,
2556,06-18-2024 10:02:05,16419.84,,,,
2557,06-18-2024 10:07:05,55889.92,,,,
2558,06-18-2024 10:12:05,18391.04,,,,
2559,06-18-2024 10:17:05,18647.04,,,,
2560,06-18-2024 10:22:05,24330.24,,,,
2561,06-18-2024 10:27:05,19532.80,,,,
2562,06-18-2024 10:32:05,20920.32,,,,
2563,06-18-2024 10:37:05,76820.48,,,,
2564,06-18-2024 10:42:05,19261.44,,,,
2565,06-18-2024 10:47:05,24985.60,,,,
2566,06-18-2024 10:52:05,24657.92,,,,
2567,06-18-2024 10:57:05,28334.08,,,,
2568,06-18-2024 11:02:05,66600.96,,,,
2569,06-18-2024 11:07:05,70000.64,,,,
2570,06-18-2024 11:12:05,22743.04,,,,
2571,06-18-2024 11:17:05,20121.60,,,,
2572,06-18-2024 11:22:05,24494.08,,,,
2573,06-18-2024 11:27:05,16168.96,,,,
2574,06-18-2024 11:32:05,11576.32,,,,
2575,06-18-2024 11:37:05,13332.48,,,,
2576,06-18-2024 11:42:05,13537.28,,,,
2577,06-18-2024 11:47:05,11960.32,,,,
2578,06-18-2024 11:52:05,11228.16,,,,
2579,06-18-2024 11:57:05,14300.16,,,,
2580,06-18-2024 12:02:05,12605.44,,,,
2581,06-18-2024 12:07:05,11489.28,,,,
2582,06-18-2024 12:12:05,16783.36,,,,
2583,06-18-2024 12:17:05,17679.36,,,,
2584,06-18-2024 12:22:05,16363.52,,,,
2585,06-18-2024 12:27:05,33505.28,,,,
2586,06-18-2024 12:32:05,43253.76,,,,
2587,06-18-2024 12:37:05,20608.00,,,,
2588,06-18-2024 12:42:05,20490.24,,,,
2589,06-18-2024 12:47:05,18129.92,,,,
2590,06-18-2024 12:52:05,17351.68,,,,
2591,06-18-2024 12:57:05,19824.64,,,,
2592,06-18-2024 13:02:05,76902.40,,,,
2593,06-18-2024 13:07:05,77455.36,,,,
2594,06-18-2024 13:12:05,76759.04,,,,
2595,06-18-2024 13:17:05,74485.76,,,,
2596,06-18-2024 13:22:05,80281.60,,,,
2597,06-18-2024 13:27:05,71823.36,,,,
2598,06-18-2024 13:32:05,71147.52,,,,
2599,06-18-2024 13:37:05,66109.44,,,,
2600,06-18-2024 13:42:05,66088.96,,,,
2601,06-18-2024 13:47:05,68648.96,,,,
2602,06-18-2024 13:52:05,68751.36,,,,
2603,06-18-2024 13:57:05,68034.56,,,,
2604,06-18-2024 14:02:05,68689.92,,,,
2605,06-18-2024 14:07:05,68177.92,,,,
2606,06-18-2024 14:12:05,66191.36,,,,
2607,06-18-2024 14:17:05,66682.88,,,,
2608,06-18-2024 14:22:05,35993.60,,,,
2609,06-18-2024 14:27:05,45527.04,,,,
2610,06-18-2024 14:32:05,11796.48,,,,
2611,06-18-2024 14:37:05,10818.56,,,,
2612,06-18-2024 14:42:05,10475.52,,,,
2613,06-18-2024 14:47:05,15493.12,,,,
2614,06-18-2024 14:52:05,12753.92,,,,
2615,06-18-2024 14:57:05,13184.00,,,,
2616,06-18-2024 15:02:05,55459.84,,,,
2617,06-18-2024 15:07:05,56627.20,,,,
2618,06-18-2024 15:12:05,55541.76,,,,
2619,06-18-2024 15:17:05,54005.76,,,,
2620,06-18-2024 15:22:05,49438.72,,,,
2621,06-18-2024 15:27:05,51466.24,,,,
2622,06-18-2024 15:32:05,41891.84,,,,
2623,06-18-2024 15:37:05,33740.80,,,,
2624,06-18-2024 15:42:05,35645.44,,,,
2625,06-18-2024 15:47:05,50483.20,,,,
2626,06-18-2024 15:52:05,49049.60,,,,
2627,06-18-2024 15:57:05,49111.04,,,,
2628,06-18-2024 16:02:05,49479.68,,,,
2629,06-18-2024 16:07:05,48332.80,,,,
2630,06-18-2024 16:12:05,46202.88,,,,
2631,06-18-2024 16:17:05,38594.56,,,,
2632,06-18-2024 16:22:05,42741.76,,,,
2633,06-18-2024 16:27:05,32778.24,,,,
2634,06-18-2024 16:32:05,16419.84,,,,
2635,06-18-2024 16:37:05,11438.08,,,,
2636,06-18-2024 16:42:05,10337.28,,,,
